sc_1,sc_2,relatedness
Social Issues,Infectious Diseases,0
Social Issues,Instruments & Instrumentation,0
Social Issues,Integrative & Complementary Medicine,0
Social Issues,Legal Medicine,0
Social Issues,Life Sciences & Biomedicine - Other Topics,0
Social Issues,Linguistics,0
Social Issues,Marine & Freshwater Biology,0
Social Issues,Materials Science,0
Social Issues,Mathematical & Computational Biology,0
Social Issues,Mathematics,0
Social Issues,Mechanics,0
Social Issues,Medical Informatics,0
Social Issues,Medical Laboratory Technology,0
Social Issues,Metallurgy & Metallurgical Engineering,0
Social Issues,Meteorology & Atmospheric Sciences,0
Social Issues,Microbiology,0
Social Issues,Mineralogy,0
Social Issues,Mining & Mineral Processing,0
Social Issues,Music,0
Social Issues,Mycology,0
Social Issues,Neurosciences & Neurology,0
Social Issues,Nuclear Science & Technology,0
Social Issues,Nursing,0
Social Issues,Nutrition & Dietetics,0
Social Issues,Obstetrics & Gynecology,0
Social Issues,Oncology,0
Social Issues,Operations Research & Management Science,0
Social Issues,Ophthalmology,0
Social Issues,Optics,0
Social Issues,Orthopedics,0
Social Issues,Otorhinolaryngology,0
Social Issues,Paleontology,0
Social Issues,Parasitology,0
Social Issues,Pathology,0
Social Issues,Pediatrics,0
Social Issues,Pharmacology & Pharmacy,0
Social Issues,Physical Geography,0
Social Issues,Physics,0
Social Issues,Physiology,0
Social Issues,Plant Sciences,0
Social Issues,Polymer Science,0
Social Issues,Psychiatry,0
Social Issues,Psychology,0
Social Issues,Public Administration,0
Social Issues,"Public, Environmental & Occupational Health",0
Social Issues,"Radiology, Nuclear Medicine & Medical Imaging",0
Social Issues,Rehabilitation,0
Social Issues,Remote Sensing,0
Social Issues,Reproductive Biology,0
Social Issues,Research & Experimental Medicine,0
Social Issues,Respiratory System,0
Social Issues,Rheumatology,0
Social Issues,Science & Technology - Other Topics,0
Social Issues,Social Issues,0
Social Issues,Social Sciences - Other Topics,0
Social Issues,Sociology,0
Social Issues,Spectroscopy,0
Social Issues,Sport Sciences,0
Social Issues,Substance Abuse,0
Social Issues,Surgery,0
Social Issues,Telecommunications,0
Social Issues,Thermodynamics,0
Social Issues,Toxicology,0
Social Issues,Transplantation,0
Social Issues,Tropical Medicine,0
Social Issues,Urology & Nephrology,0
Social Issues,Veterinary Sciences,0
Social Issues,Virology,0
Social Issues,Water Resources,0
Social Issues,Zoology,0
Social Sciences - Other Topics,Acoustics,0
Social Sciences - Other Topics,Agriculture,0
Social Sciences - Other Topics,Allergy,0
Social Sciences - Other Topics,Anatomy & Morphology,0
Social Sciences - Other Topics,Anesthesiology,0
Social Sciences - Other Topics,Anthropology,0.35856858280031806
Social Sciences - Other Topics,Archaeology,0
Social Sciences - Other Topics,Astronomy & Astrophysics,0
Social Sciences - Other Topics,Audiology & Speech-Language Pathology,0
Social Sciences - Other Topics,Automation & Control Systems,0
Social Sciences - Other Topics,Behavioral Sciences,0
Social Sciences - Other Topics,Biochemistry & Molecular Biology,0
Social Sciences - Other Topics,Biodiversity & Conservation,0
Social Sciences - Other Topics,Biomedical Social Sciences,0.6708203932499368
Social Sciences - Other Topics,Biophysics,0
Social Sciences - Other Topics,Biotechnology & Applied Microbiology,0
Social Sciences - Other Topics,Business & Economics,0
Social Sciences - Other Topics,Cardiovascular System & Cardiology,0
Social Sciences - Other Topics,Cell Biology,0
Social Sciences - Other Topics,Chemistry,0
Social Sciences - Other Topics,Communication,0
Social Sciences - Other Topics,Computer Science,0
Social Sciences - Other Topics,Construction & Building Technology,0
Social Sciences - Other Topics,Crystallography,0
Social Sciences - Other Topics,Demography,0
Social Sciences - Other Topics,"Dentistry, Oral Surgery & Medicine",0
Social Sciences - Other Topics,Dermatology,0
Social Sciences - Other Topics,Developmental Biology,0
Social Sciences - Other Topics,Education & Educational Research,0.35856858280031806
Social Sciences - Other Topics,Electrochemistry,0
Social Sciences - Other Topics,Endocrinology & Metabolism,0
Social Sciences - Other Topics,Energy & Fuels,0
Social Sciences - Other Topics,Engineering,0
Social Sciences - Other Topics,Entomology,0
Social Sciences - Other Topics,Environmental Sciences & Ecology,0.22966770070528583
Social Sciences - Other Topics,Ethnic Studies,0
Social Sciences - Other Topics,Evolutionary Biology,0
Social Sciences - Other Topics,Food Science & Technology,0
Social Sciences - Other Topics,Forestry,0
Social Sciences - Other Topics,Gastroenterology & Hepatology,0
Social Sciences - Other Topics,General & Internal Medicine,0
Social Sciences - Other Topics,Genetics & Heredity,0
Social Sciences - Other Topics,Geochemistry & Geophysics,0
Social Sciences - Other Topics,Geography,0
Social Sciences - Other Topics,Geology,0
Social Sciences - Other Topics,Geriatrics & Gerontology,0
Social Sciences - Other Topics,Health Care Sciences & Services,0
Social Sciences - Other Topics,Hematology,0
Social Sciences - Other Topics,History,0
Social Sciences - Other Topics,Imaging Science & Photographic Technology,0
Social Sciences - Other Topics,Immunology,0
Social Sciences - Other Topics,Infectious Diseases,0.50709255283711
Social Sciences - Other Topics,Instruments & Instrumentation,0
Social Sciences - Other Topics,Integrative & Complementary Medicine,0
Social Sciences - Other Topics,Legal Medicine,0
Social Sciences - Other Topics,Life Sciences & Biomedicine - Other Topics,0.1651445647689541
Social Sciences - Other Topics,Linguistics,0
Social Sciences - Other Topics,Marine & Freshwater Biology,0
Social Sciences - Other Topics,Materials Science,0
Social Sciences - Other Topics,Mathematical & Computational Biology,0
Social Sciences - Other Topics,Mathematics,0
Social Sciences - Other Topics,Mechanics,0
Social Sciences - Other Topics,Medical Informatics,0
Social Sciences - Other Topics,Medical Laboratory Technology,0
Social Sciences - Other Topics,Metallurgy & Metallurgical Engineering,0
Social Sciences - Other Topics,Meteorology & Atmospheric Sciences,0
Social Sciences - Other Topics,Microbiology,0.03869759888848114
Social Sciences - Other Topics,Mineralogy,0
Social Sciences - Other Topics,Mining & Mineral Processing,0
Social Sciences - Other Topics,Music,0
Social Sciences - Other Topics,Mycology,0
Social Sciences - Other Topics,Neurosciences & Neurology,0
Social Sciences - Other Topics,Nuclear Science & Technology,0
Social Sciences - Other Topics,Nursing,0
Social Sciences - Other Topics,Nutrition & Dietetics,0.4022409138923945
Social Sciences - Other Topics,Obstetrics & Gynecology,0.14301938838683884
Social Sciences - Other Topics,Oncology,0
Social Sciences - Other Topics,Operations Research & Management Science,0
Social Sciences - Other Topics,Ophthalmology,0
Social Sciences - Other Topics,Optics,0
Social Sciences - Other Topics,Orthopedics,0
Social Sciences - Other Topics,Otorhinolaryngology,0
Social Sciences - Other Topics,Paleontology,0
Social Sciences - Other Topics,Parasitology,0
Social Sciences - Other Topics,Pathology,0
Social Sciences - Other Topics,Pediatrics,0
Social Sciences - Other Topics,Pharmacology & Pharmacy,0
Social Sciences - Other Topics,Physical Geography,0
Social Sciences - Other Topics,Physics,0
Social Sciences - Other Topics,Physiology,0
Social Sciences - Other Topics,Plant Sciences,0
Social Sciences - Other Topics,Polymer Science,0
Social Sciences - Other Topics,Psychiatry,0
Social Sciences - Other Topics,Psychology,0
Social Sciences - Other Topics,Public Administration,0
Social Sciences - Other Topics,"Public, Environmental & Occupational Health",0
Social Sciences - Other Topics,"Radiology, Nuclear Medicine & Medical Imaging",0
Social Sciences - Other Topics,Rehabilitation,0
Social Sciences - Other Topics,Remote Sensing,0
Social Sciences - Other Topics,Reproductive Biology,0
Social Sciences - Other Topics,Research & Experimental Medicine,0
Social Sciences - Other Topics,Respiratory System,0
Social Sciences - Other Topics,Rheumatology,0
Social Sciences - Other Topics,Science & Technology - Other Topics,0
Social Sciences - Other Topics,Social Issues,0
Social Sciences - Other Topics,Social Sciences - Other Topics,0
Social Sciences - Other Topics,Sociology,0
Social Sciences - Other Topics,Spectroscopy,0
Social Sciences - Other Topics,Sport Sciences,0
Social Sciences - Other Topics,Substance Abuse,0
Social Sciences - Other Topics,Surgery,0
Social Sciences - Other Topics,Telecommunications,0
Social Sciences - Other Topics,Thermodynamics,0
Social Sciences - Other Topics,Toxicology,0
Social Sciences - Other Topics,Transplantation,0
Social Sciences - Other Topics,Tropical Medicine,0
Social Sciences - Other Topics,Urology & Nephrology,0
Social Sciences - Other Topics,Veterinary Sciences,0
Social Sciences - Other Topics,Virology,0
Social Sciences - Other Topics,Water Resources,0.15191090506254998
Social Sciences - Other Topics,Zoology,0
Sociology,Acoustics,0
Sociology,Agriculture,0
Sociology,Allergy,0
Sociology,Anatomy & Morphology,0
Sociology,Anesthesiology,0
Sociology,Anthropology,0
Sociology,Archaeology,0
Sociology,Astronomy & Astrophysics,0
Sociology,Audiology & Speech-Language Pathology,0
Sociology,Automation & Control Systems,0
Sociology,Behavioral Sciences,0
Sociology,Biochemistry & Molecular Biology,0
Sociology,Biodiversity & Conservation,0
Sociology,Biomedical Social Sciences,0
Sociology,Biophysics,0
Sociology,Biotechnology & Applied Microbiology,0
Sociology,Business & Economics,0
Sociology,Cardiovascular System & Cardiology,0
Sociology,Cell Biology,0
Sociology,Chemistry,0
Sociology,Communication,0
Sociology,Computer Science,0
Sociology,Construction & Building Technology,0
Sociology,Crystallography,0
Sociology,Demography,0
Sociology,"Dentistry, Oral Surgery & Medicine",0
Sociology,Dermatology,0
Sociology,Developmental Biology,0
Sociology,Education & Educational Research,0
Sociology,Electrochemistry,0
Sociology,Endocrinology & Metabolism,0
Sociology,Energy & Fuels,0
Sociology,Engineering,0
Sociology,Entomology,0
Sociology,Environmental Sciences & Ecology,0
Sociology,Ethnic Studies,0
Sociology,Evolutionary Biology,0
Sociology,Food Science & Technology,0
Sociology,Forestry,0
Sociology,Gastroenterology & Hepatology,0
Sociology,General & Internal Medicine,0
Sociology,Genetics & Heredity,0
Sociology,Geochemistry & Geophysics,0
Sociology,Geography,0
Sociology,Geology,0
Sociology,Geriatrics & Gerontology,0
Sociology,Health Care Sciences & Services,0
Sociology,Hematology,0
Sociology,History,0
Sociology,Imaging Science & Photographic Technology,0
Sociology,Immunology,0
Sociology,Infectious Diseases,0
Sociology,Instruments & Instrumentation,0
Sociology,Integrative & Complementary Medicine,0
Sociology,Legal Medicine,0
Sociology,Life Sciences & Biomedicine - Other Topics,0
Sociology,Linguistics,0
Sociology,Marine & Freshwater Biology,0
Sociology,Materials Science,0
Sociology,Mathematical & Computational Biology,0
Sociology,Mathematics,0
Sociology,Mechanics,0
Sociology,Medical Informatics,0
Sociology,Medical Laboratory Technology,0
Sociology,Metallurgy & Metallurgical Engineering,0
Sociology,Meteorology & Atmospheric Sciences,0
Sociology,Microbiology,0
Sociology,Mineralogy,0
Sociology,Mining & Mineral Processing,0
Sociology,Music,0
Sociology,Mycology,0
Sociology,Neurosciences & Neurology,0
Sociology,Nuclear Science & Technology,0
Sociology,Nursing,0
Sociology,Nutrition & Dietetics,0
Sociology,Obstetrics & Gynecology,0
Sociology,Oncology,0
Sociology,Operations Research & Management Science,0
Sociology,Ophthalmology,0
Sociology,Optics,0
Sociology,Orthopedics,0
Sociology,Otorhinolaryngology,0
Sociology,Paleontology,0
Sociology,Parasitology,0
Sociology,Pathology,0
Sociology,Pediatrics,0
Sociology,Pharmacology & Pharmacy,0
Sociology,Physical Geography,0
Sociology,Physics,0
Sociology,Physiology,0
Sociology,Plant Sciences,0
Sociology,Polymer Science,0
Sociology,Psychiatry,0
Sociology,Psychology,0
Sociology,Public Administration,0
Sociology,"Public, Environmental & Occupational Health",0
Sociology,"Radiology, Nuclear Medicine & Medical Imaging",0
Sociology,Rehabilitation,0
Sociology,Remote Sensing,0
Sociology,Reproductive Biology,0
Sociology,Research & Experimental Medicine,0
Sociology,Respiratory System,0
Sociology,Rheumatology,0
Sociology,Science & Technology - Other Topics,0
Sociology,Social Issues,0
Sociology,Social Sciences - Other Topics,0
Sociology,Sociology,0
Sociology,Spectroscopy,0
Sociology,Sport Sciences,0
Sociology,Substance Abuse,0
Sociology,Surgery,0
Sociology,Telecommunications,0
Sociology,Thermodynamics,0
Sociology,Toxicology,0
Sociology,Transplantation,0
Sociology,Tropical Medicine,0
Sociology,Urology & Nephrology,0
Sociology,Veterinary Sciences,0
Sociology,Virology,0
Sociology,Water Resources,0
Sociology,Zoology,0
Spectroscopy,Acoustics,0
Spectroscopy,Agriculture,0.0904534033733291
Spectroscopy,Allergy,0
Spectroscopy,Anatomy & Morphology,0
